,Overall rank,Country or region,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption
54,0.34838709677419355,0.2645161290322581,0.6183889340927583,0.734560570071259,0.940886699507389,0.7659947414548641,0.7844690966719493,0.18197879858657243,0.3554083885209713
55,0.3548387096774193,0.4258064516129032,0.6177786818551666,0.49346793349168644,0.9100985221674875,0.7283085013146362,0.7765451664025357,0.18904593639575973,0.06181015452538631
56,0.36129032258064514,0.567741935483871,0.6173718470301056,0.665083135391924,0.8633004926108373,0.6993865030674847,0.7892234548335975,0.3798586572438163,0.1324503311258278
57,0.36774193548387096,0.432258064516129,0.6169650122050446,0.7880047505938241,0.8737684729064038,0.953549517966696,0.705229793977813,0.12190812720848059,0.30905077262693154
58,0.37419354838709673,0.34838709677419355,0.6116761594792514,0.3812351543942993,0.7610837438423644,0.7256792287467134,0.803486529318542,0.4346289752650177,0.17218543046357615
59,0.38064516129032255,0.44516129032258067,0.6013018714401953,0.6965558194774347,0.9285714285714285,0.6389132340052586,0.6497622820919176,0.2579505300353357,0.21192052980132448
60,0.3870967741935484,0.09032258064516129,0.5951993490642798,0.46080760095011875,0.7444581280788177,0.6187554776511831,0.809825673534073,0.24204946996466434,0.14128035320088297
61,0.3935483870967742,0.36129032258064514,0.590927583401139,0.7131828978622328,0.8682266009852215,0.7256792287467134,0.31537242472266247,0.14310954063604242,0.044150110375275935
62,0.39999999999999997,0.7032258064516129,0.5878763222131814,0.5077197149643705,0.9082512315270935,0.6809815950920246,0.8145800316957211,0.3250883392226149,0.17660044150110374
63,0.4064516129032258,0.6709677419354839,0.5827908868999184,0.7499999999999999,0.7709359605911329,0.9132340052585451,0.6608557844690967,0.3374558303886926,0.3576158940397351
64,0.4129032258064516,0.7096774193548387,0.5785191212367778,0.5700712589073634,0.7844827586206896,0.7484662576687117,0.7210776545166403,0.14664310954063606,0.05960264900662251
65,0.4193548387096774,0.7290322580645161,0.5777054515866556,0.7250593824228029,0.8811576354679802,0.8755477651183172,0.8050713153724247,0.08303886925795054,0.05518763796909492
66,0.4258064516129032,0.6838709677419355,0.569568755085435,0.4020190023752969,0.5455665024630542,0.46888694127957936,0.4960380348652932,0.3886925795053004,0.2163355408388521
67,0.432258064516129,0.7483870967741936,0.5685516680227826,0.7024940617577197,0.8940886699507388,0.6362839614373357,0.5293185419968305,0.14487632508833923,0.06843267108167769
68,0.43870967741935485,0.7161290322580646,0.565093572009764,0.47921615201900236,0.7961822660098521,0.5758106923751096,0.8843106180665611,0.20671378091872794,0.23620309050772623
69,0.4451612903225806,0.7741935483870968,0.5593978844589095,0.5961995249406176,0.8516009852216747,0.7484662576687117,0.44690966719492864,0.24204946996466434,0.08609271523178808
70,0.45161290322580644,0.5806451612903226,0.5443449959316516,0.40676959619952496,0.8177339901477831,0.6476774758983348,0.38827258320126784,0.3197879858657244,0.0
71,0.45806451612903226,0.5096774193548387,0.5435313262815297,0.6199524940617577,0.8023399014778324,0.5898334794040316,0.659270998415214,0.23498233215547706,0.33554083885209707
72,0.46451612903225803,0.5935483870967742,0.5431244914564685,0.6241092636579572,0.8380541871921181,0.7633654688869412,0.312202852614897,0.2508833922261484,0.17660044150110374
73,0.47096774193548385,0.8774193548387097,0.5317331163547597,0.29275534441805223,0.6761083743842364,0.6292725679228747,0.6164817749603804,0.4063604240282686,0.3178807947019867
74,0.4774193548387097,0.2129032258064516,0.524613506916192,0.6858669833729216,0.7795566502463053,0.8010517090271692,0.46909667194928684,0.21024734982332155,0.04856512141280352
75,0.48387096774193544,0.3548387096774194,0.5242066720911308,0.8539192399049881,0.7863300492610836,0.9833479404031552,0.6973058637083994,0.4558303886925795,0.6335540838852096
76,0.49032258064516127,0.23870967741935484,0.5231895850284783,0.6027315914489311,0.8626847290640393,0.6827344434706398,0.7876386687797148,0.19964664310954067,0.22295805739514346
77,0.49677419354838703,0.0967741935483871,0.5152563059397884,0.5611638954869358,0.7463054187192117,0.740578439964943,0.3359746434231379,0.46466431095406363,0.01324503311258278
78,0.5032258064516129,0.9161290322580645,0.5126118795768918,0.7024940617577197,0.8374384236453202,0.708150744960561,0.3090332805071316,0.14664310954063606,0.23399558498896245
79,0.5096774193548387,0.5419354838709678,0.5056956875508544,0.7250593824228029,0.7210591133004925,0.7256792287467134,0.8050713153724247,0.4593639575971732,0.05298013245033112
80,0.5161290322580645,0.06451612903225806,0.502441008950366,0.6336104513064132,0.9020935960591132,0.6914986853637161,0.37242472266244053,0.16607773851590107,0.3134657836644591
81,0.5225806451612903,0.3225806451612903,0.4951179820992676,0.7013064133016628,0.711822660098522,0.8755477651183172,0.10618066561014264,0.0,0.07505518763796909
82,0.5290322580645161,0.5870967741935483,0.4947111472742066,0.5629453681710214,0.942733990147783,0.5845749342681859,0.5023771790808241,0.41519434628975266,0.08388520971302427
83,0.535483870967742,0.6645161290322581,0.49247355573637097,0.583729216152019,0.7967980295566501,0.7344434706397897,0.5467511885895404,0.32685512367491165,0.07505518763796909
84,0.5419354838709677,0.6580645161290323,0.4906427990235963,0.4133016627078384,0.6841133004926108,0.2147239263803681,0.6751188589540412,0.3798586572438163,0.09050772626931566
85,0.5483870967741935,0.47096774193548385,0.48982912937347434,0.3271971496437055,0.8854679802955664,0.6336546888694128,0.8050713153724247,0.5300353356890459,0.050772626931567325
86,0.5548387096774193,0.9225806451612903,0.486981285598047,0.6247030878859857,0.9470443349753693,0.5758106923751096,0.624405705229794,0.43109540636042404,0.06181015452538631
87,0.5612903225806452,0.012903225806451613,0.4796582587469488,0.5950118764845606,0.7142857142857142,0.6879929886064856,0.1362916006339144,0.12897526501766785,0.2516556291390728
88,0.567741935483871,0.6,0.4790480065093571,0.4756532066508314,0.48152709359605905,0.6853637160385627,0.6624405705229793,0.0636042402826855,0.16777041942604853
89,0.5741935483870968,0.04516129032258064,0.4790480065093571,0.6193586698337291,0.7062807881773399,0.6739702015775636,0.5562599049128367,0.0618374558303887,0.401766004415011
90,0.5806451612903225,0.49032258064516127,0.47681041497152143,0.586104513064133,0.753694581280788,0.7142857142857142,0.34231378763866877,0.2932862190812721,0.05960264900662251
91,0.5870967741935483,0.38064516129032255,0.47579332790886897,0.5528503562945368,0.7407635467980295,0.5784399649430324,0.7781299524564184,0.8798586572438163,0.06181015452538631
92,0.5935483870967742,0.17419354838709677,0.47558991049633825,0.6110451306413301,0.6927339901477831,0.782646801051709,0.8256735340729002,0.10247349823321555,0.22075055187637968
93,0.6,0.9806451612903225,0.47233523189585014,0.4400237529691211,0.8288177339901477,0.7458369851007888,0.8605388272583202,0.2597173144876325,0.16114790286975714
94,0.6064516129032258,0.08387096774193549,0.4534174125305125,0.48277909738717334,0.813423645320197,0.5293602103418055,0.7242472266244058,0.6537102473498233,0.3686534216335541
95,0.6129032258064516,0.14193548387096774,0.44568755085435285,0.3260095011876485,0.5603448275862069,0.29009640666082387,0.6038034865293186,0.3303886925795053,0.08167770419426047
96,0.6193548387096774,0.11612903225806452,0.43897477624084613,0.6484560570071259,0.9316502463054185,0.7142857142857142,0.4928684627575277,0.14310954063604242,0.008830022075055186
97,0.6258064516129032,0.3161290322580645,0.4359235150528885,0.36282660332541566,0.5344827586206896,0.4259421560035057,0.6038034865293186,0.43286219081272087,0.08830022075055187
98,0.632258064516129,0.41935483870967744,0.42534580960130175,0.3378859857482185,0.49753694581280783,0.203330411919369,0.5578446909667195,0.27208480565371024,0.19867549668874168
99,0.6387096774193548,0.6258064516129033,0.4190398698128559,0.2648456057007126,0.7549261083743841,0.5933391761612621,0.6957210776545166,0.5035335689045937,0.1964679911699779
100,0.6451612903225806,0.43870967741935485,0.41761594792514223,0.4970308788598575,0.7543103448275862,0.7142857142857142,0.6069730586370841,0.1943462897526502,0.28697571743929357
101,0.6516129032258065,0.07741935483870968,0.41293734743694055,0.2333729216152019,0.2690886699507389,0.3479404031551271,0.5530903328050712,0.30918727915194344,0.18101545253863133
102,0.6580645161290323,0.1935483870967742,0.3984947111472742,0.3996437054631829,0.49199507389162556,0.44522348816827345,0.589540412044374,0.1855123674911661,0.20529801324503308
103,0.6645161290322581,0.2903225806451613,0.39585028478437756,0.6276722090261282,0.728448275862069,0.5004382120946538,0.4675118858954041,0.07597173144876325,0.12141280353200881
104,0.6709677419354838,0.4774193548387097,0.39524003254678597,0.45368171021377673,0.6342364532019704,0.4829097283085014,0.8668779714738511,0.4699646643109541,0.36203090507726265
105,0.6774193548387096,0.8129032258064516,0.380187144019528,0.5700712589073634,0.8318965517241378,0.41104294478527603,0.6164817749603804,0.2296819787985866,0.12141280353200881
106,0.6838709677419355,0.0064516129032258064,0.37957689178193654,0.5623515439429928,0.522167487684729,0.7659947414548641,0.6069730586370841,0.31448763250883394,0.05960264900662251
107,0.6903225806451613,0.9741935483870968,0.3771358828315703,0.5700712589073634,0.878694581280788,0.7055214723926381,0.24405705229793978,0.11307420494699648,0.10375275938189844
108,0.6967741935483871,0.13548387096774195,0.3757119609438567,0.340855106888361,0.6908866995073891,0.558282208588957,0.96513470681458,0.4098939929328622,0.13686534216335539
109,0.7032258064516129,0.6903225806451613,0.37489829129373464,0.39014251781472686,0.7678571428571428,0.588957055214724,0.35657686212361334,0.18197879858657243,0.1456953642384106
110,0.7096774193548387,0.7677419354838709,0.371847030105777,0.2672209026128266,0.6982758620689653,0.5004382120946538,0.46275752773375595,0.27031802120141346,0.15894039735099336
111,0.7161290322580645,0.8064516129032258,0.3692026037428804,0.0,0.4298029556650245,0.2348816827344435,0.8858954041204439,0.4293286219081272,0.5960264900662251
112,0.7225806451612903,0.6193548387096774,0.3633034987794955,0.5219714964370546,0.8084975369458126,0.41805433829973704,0.6354992076069731,0.1236749116607774,0.12362030905077262
113,0.7290322580645161,0.6516129032258065,0.36106590724165977,0.0819477434679335,0.4766009852216748,0.32077125328659073,0.5039619651347068,0.33215547703180215,0.22516556291390724
114,0.7354838709677419,0.12258064516129032,0.35272579332790877,0.1965558194774347,0.6502463054187192,0.33304119193689746,0.4041204437400951,0.3127208480565371,0.24944812362030902
115,0.7419354838709677,0.025806451612903226,0.3470301057770545,0.504750593824228,0.649630541871921,0.7142857142857142,0.4484944532488114,0.1678445229681979,0.14128035320088297
116,0.7483870967741936,0.3870967741935484,0.34479251423921875,0.653206650831354,0.5184729064039408,0.6879929886064856,0.48335974643423135,0.4770318021201414,0.2759381898454746
117,0.7548387096774193,0.33548387096774196,0.3419446704637916,0.22565320665083136,0.5104679802955664,0.32865907099035935,0.526148969889065,0.3657243816254417,0.1898454746136865
118,0.7612903225806451,0.3032258064516129,0.338893409275834,0.5261282660332541,0.41009852216748766,0.6590709903593339,0.5483359746434231,0.07597173144876325,0.36203090507726265
119,0.7677419354838709,0.2967741935483871,0.3382831570382424,0.1828978622327791,0.5782019704433496,0.37510955302366344,0.6053882725832013,0.47526501766784457,0.3686534216335541
120,0.7741935483870968,0.45161290322580644,0.33685923515052885,0.30403800475059384,0.605295566502463,0.50920245398773,0.6830427892234548,0.657243816254417,0.11699779249448122
121,0.7806451612903226,0.5612903225806452,0.33299430431244914,0.338479809976247,0.7185960591133004,0.42857142857142855,0.10459587955625992,0.1872791519434629,0.1942604856512141
122,0.7870967741935484,0.6064516129032258,0.32811228641171675,0.12114014251781471,0.6071428571428571,0.3418054338299737,0.7828843106180665,0.34805653710247353,0.304635761589404
123,0.7935483870967742,0.9096774193548387,0.3270951993490643,0.5469121140142518,0.6157635467980295,0.7142857142857142,0.26465927099841524,0.10424028268551237,0.12141280353200881
124,0.7999999999999999,0.05806451612903226,0.3260781122864117,0.333729216152019,0.5714285714285714,0.6336546888694128,0.8351822503961965,0.2932862190812721,0.3156732891832229
125,0.8064516129032258,0.3935483870967742,0.322213181448332,0.6193586698337291,0.6034482758620688,0.5030674846625767,0.3819334389857369,0.26148409893992935,0.1964679911699779
126,0.8129032258064516,0.2,0.3183482506102522,0.055819477434679333,0.6927339901477831,0.31288343558282206,0.4263074484944533,0.3745583038869258,0.11699779249448122
127,0.8193548387096774,0.5483870967741935,0.3126525630593977,0.22862232779097386,0.6804187192118225,0.26993865030674846,0.5182250396196514,0.27031802120141346,0.11479028697571741
128,0.8258064516129032,0.7806451612903226,0.3093978844589095,0.15914489311163896,0.5178571428571428,0.21209465381244522,0.4896988906497623,0.44522968197879864,0.09933774834437084
129,0.832258064516129,0.8387096774193549,0.3077705451586654,0.5635391923990498,0.7789408866995072,0.7283085013146362,0.7448494453248811,0.43109540636042404,0.10375275938189844
130,0.8387096774193549,0.6129032258064516,0.30655004068348246,0.4216152019002375,0.7272167487684729,0.4864154250657319,0.8320126782884311,1.0,0.379690949227373
131,0.8451612903225806,0.16129032258064516,0.3045158665581772,0.20783847980997622,0.4716748768472906,0.16827344434706398,0.2757527733755943,0.34982332155477036,0.17218543046357615
132,0.8516129032258064,0.9354838709677419,0.300854353132628,0.4869358669833729,0.8559113300492609,0.6476774758983348,0.2820919175911252,0.3303886925795053,0.022075055187637967
133,0.8580645161290322,0.2709677419354839,0.2914971521562244,0.1995249406175772,0.6360837438423644,0.46625766871165647,0.5451664025356576,0.36925795053003535,0.22075055187637968
134,0.864516129032258,0.8451612903225807,0.27644426362896646,0.4815914489311164,0.7075123152709358,0.0,0.4960380348652932,0.13074204946996468,0.29801324503311255
135,0.8709677419354839,0.9290322580645162,0.2717656631407648,0.19714964370546317,0.6582512315270935,0.38825591586327785,0.5641838351822503,0.44522968197879864,0.1324503311258278
136,0.8774193548387097,0.25161290322580643,0.2670870626525631,0.5421615201900237,0.6397783251231526,0.5644171779141104,0.3819334389857369,0.13427561837455831,0.14790286975717437
137,0.8838709677419355,0.9935483870967742,0.2550854353132628,0.34323040380047504,0.6514778325123152,0.3733567046450482,0.6830427892234548,0.43639575971731454,0.19205298013245028
138,0.8903225806451612,0.896774193548387,0.2506102522375915,0.1633016627078385,0.3522167487684728,0.3593339176161262,0.4643423137876386,0.3127208480565371,0.18763796909492272
139,0.896774193548387,0.3741935483870968,0.2363710333604555,0.4483372921615202,0.47105911330049255,0.5153374233128835,0.7892234548335975,0.353356890459364,0.18763796909492272
140,0.9032258064516129,0.5032258064516129,0.2282343368592351,0.04334916864608076,0.5677339901477833,0.38825591586327785,0.5863708399366085,0.41166077738515905,0.0728476821192053
141,0.9096774193548387,0.1870967741935484,0.227827502034174,0.16270783847981,0.4661330049261083,0.44259421560035056,0.22503961965134706,0.4858657243816255,0.17218543046357615
142,0.9161290322580645,0.5290322580645161,0.2196908055329535,0.16270783847981,0.564039408866995,0.4864154250657319,0.23454833597464342,0.2985865724381626,0.09050772626931566
143,0.9225806451612903,0.4967741935483871,0.19304312449145644,0.2903800475059382,0.7198275862068965,0.147239263803681,0.5689381933438986,0.18904593639575973,0.20529801324503308
144,0.9290322580645161,0.12903225806451613,0.18755085435313257,0.02731591448931116,0.2752463054187192,0.33304119193689746,0.3486529318541997,0.31095406360424027,0.39735099337748336
145,0.9354838709677419,1.0,0.1647681041497151,0.21733966745843228,0.6859605911330049,0.37949167397020156,0.572107765451664,0.2667844522968198,0.1964679911699779
146,0.9419354838709677,0.3419354838709677,0.15134255492270132,0.19180522565320665,0.42364532019704426,0.39351446099912357,0.04120443740095087,0.7402826855123675,0.24282560706401762
147,0.9483870967741935,0.1032258064516129,0.12917005695687545,0.6181710213776721,0.7050492610837438,0.4715162138475022,0.7210776545166403,0.0441696113074205,0.22075055187637968
148,0.9548387096774194,0.864516129032258,0.12388120423108218,0.3675771971496437,0.23275862068965514,0.38562664329535495,0.020602218700475437,0.5848056537102474,0.3112582781456953
149,0.9612903225806452,0.535483870967742,0.11330349877949553,0.11342042755344418,0.3448275862068965,0.43382997370727433,0.7020602218700476,0.38515901060070673,0.1964679911699779
150,0.967741935483871,0.9870967741935484,0.10720097640358006,0.1704275534441805,0.7161330049261083,0.40578439964943036,0.2266244057052298,0.19081272084805656,0.16997792494481234
151,0.9741935483870967,0.7548387096774194,0.09784377542717648,0.21318289786223277,0.4378078817733989,0.5381244522348817,0.8795562599049129,0.3833922261484099,0.9072847682119204
152,0.9806451612903225,0.8838709677419355,0.07689178193653368,0.2826603325415677,0.5449507389162561,0.43733567046450483,0.6608557844690967,0.48763250883392234,0.3245033112582781
153,0.9870967741935484,0.0,0.07119609438567931,0.20783847980997622,0.31834975369458124,0.31638913234005256,0.0,0.27915194346289757,0.05518763796909492
154,0.9935483870967742,0.15483870967741936,0.046786004882017895,0.015439429928741092,0.0,0.09202453987730061,0.35657686212361334,0.41519434628975266,0.07726269315673288
155,0.9999999999999999,0.8258064516129032,0.0,0.18171021377672208,0.35406403940886694,0.25854513584574934,0.01584786053882726,0.35689045936395764,0.2008830022075055
